id,codigo orgao,descricao orgao,codigo unidade,descricao unidade,codigo programa,descricao programa,codigo acao,descricao acao,codigo da,descricao da,codigo meta,descricao meta,codigo regiao,descricao regiao,codigo prefeitura regional,descricao prefeitura regional,codigo distrito,descricao distrito,codigo sequencial da,codigo produto,descricao produto,descricao unidade medida,quantidade 2022,valor 2022,quantidade 2023,valor 2023,quantidade 2024,valor 2024,quantidade 2025,valor 2025
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,777.03.10.00.001,Subprefeitura Butantã,777,Despesa Regionalizável,3,Oeste,10,BUTANTA,0,Supra-Distrital,1,2626,CEIs construídos,unida,"0,00",2400000.0,"1,00",4135938.0,0,594509.0,0,0.0
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,777.03.11.00.001,Subprefeitura Pinheiros,777,Despesa Regionalizável,3,Oeste,11,PINHEIROS,0,Supra-Distrital,1,2626,CEIs construídos,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,777.04.12.00.001,Subprefeitura Vila Mariana,777,Despesa Regionalizável,4,Sul,12,VILA MARIANA,0,Supra-Distrital,1,2626,CEIs construídos,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,777.04.14.00.001,Subprefeitura Santo Amaro,777,Despesa Regionalizável,4,Sul,14,SANTO AMARO,0,Supra-Distrital,1,2626,CEIs construídos,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,777.04.16.00.001,Subprefeitura Cidade Ademar,777,Despesa Regionalizável,4,Sul,16,CIDADE ADEMAR,0,Supra-Distrital,1,2626,CEIs construídos,unida,"0,00",11600000.0,"3,00",4190348.0,2,19273422.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.01.03.00.001,Subprefeitura Freguesia/Brasilândia,777,Despesa Regionalizável,1,Norte,3,FREGUESIA-BRASILANDIA,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.01.04.00.001,Subprefeitura Casa Verde/Cachoeirinha,777,Despesa Regionalizável,1,Norte,4,CASA VERDE-CACHOEIRINHA,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.01.05.00.001,Subprefeitura Santana/Tucuruvi,777,Despesa Regionalizável,1,Norte,5,SANTANA-TUCURUVI,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.02.21.00.001,Subprefeitura Penha,777,Despesa Regionalizável,2,Leste,21,PENHA,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.02.22.00.001,Subprefeitura Ermelino Matarazzo,777,Despesa Regionalizável,2,Leste,22,ERMELINO MATARAZZO,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.02.23.00.001,Subprefeitura São Miguel Paulista,777,Despesa Regionalizável,2,Leste,23,SAO MIGUEL,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.02.24.00.001,Subprefeitura Itaim Paulista,777,Despesa Regionalizável,2,Leste,24,ITAIM PAULISTA,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.02.25.00.001,Subprefeitura Mooca,777,Despesa Regionalizável,2,Leste,25,MOOCA,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.02.27.00.001,Subprefeitura Itaquera,777,Despesa Regionalizável,2,Leste,27,ITAQUERA,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.02.30.00.001,Subprefeitura São Mateus,777,Despesa Regionalizável,2,Leste,30,SAO MATEUS,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,777.04.18.00.001,Subprefeitura M'Boi Mirim,777,Despesa Regionalizável,4,Sul,18,M BOI MIRIM,0,Supra-Distrital,1,2626,CEIs construídos,unida,"0,00",1200000.0,"0,00",1467967.0,1,5097250.0,0,0.0
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,777.04.19.00.001,Subprefeitura Capela do Socorro,777,Despesa Regionalizável,4,Sul,19,CAPELA DO SOCORRO,0,Supra-Distrital,1,2626,CEIs construídos,unida,"0,00",7200000.0,"2,00",6407802.0,2,7783503.0,0,0.0
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,777.04.20.00.001,Subprefeitura Parelheiros,777,Despesa Regionalizável,4,Sul,20,PARELHEIROS,0,Supra-Distrital,1,2626,CEIs construídos,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.01.01.00.001,Subprefeitura Perus/Anhanguera,777,Despesa Regionalizável,1,Norte,1,PERUS,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.01.03.00.001,Subprefeitura Freguesia/Brasilândia,777,Despesa Regionalizável,1,Norte,3,FREGUESIA-BRASILANDIA,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",1000000.0,"0,00",0.0,1,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.01.06.00.001,Subprefeitura Jaçanã/Tremembé,777,Despesa Regionalizável,1,Norte,6,JACANA-TREMEMBE,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.02.23.00.001,Subprefeitura São Miguel Paulista,777,Despesa Regionalizável,2,Leste,23,SAO MIGUEL,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.02.24.00.001,Subprefeitura Itaim Paulista,777,Despesa Regionalizável,2,Leste,24,ITAIM PAULISTA,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",1000000.0,"0,00",0.0,1,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.02.25.00.001,Subprefeitura Mooca,777,Despesa Regionalizável,2,Leste,25,MOOCA,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.02.28.00.001,Subprefeitura de Guaianases,777,Despesa Regionalizável,2,Leste,28,GUAIANASES,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.03.08.00.001,Subprefeitura Lapa,777,Despesa Regionalizável,3,Oeste,8,LAPA,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.04.13.00.001,Subprefeitura Ipiranga,777,Despesa Regionalizável,4,Sul,13,IPIRANGA,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.04.14.00.001,Subprefeitura Santo Amaro,777,Despesa Regionalizável,4,Sul,14,SANTO AMARO,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.04.16.00.001,Subprefeitura Cidade Ademar,777,Despesa Regionalizável,4,Sul,16,CIDADE ADEMAR,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",8000000.0,"2,00",23836469.0,3,29092038.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.04.17.00.001,Subprefeitura Campo Limpo,777,Despesa Regionalizável,4,Sul,17,CAMPO LIMPO,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",4800000.0,"0,00",4501881.0,1,11455222.0,0,0.0
16_10_3025_3362,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3362,"Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI)",777.01.01.00.001,Subprefeitura Perus/Anhanguera,777,Despesa Regionalizável,1,Norte,1,PERUS,0,Supra-Distrital,1,2628,EMEI ampliada/ reformada/ requalificada,unida,"3,00",2729416.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3362,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3362,"Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI)",777.01.02.00.001,Subprefeitura Pirituba/Jaraguá,777,Despesa Regionalizável,1,Norte,2,PIRITUBA-JARAGUA,0,Supra-Distrital,1,2628,EMEI ampliada/ reformada/ requalificada,unida,"2,00",1699282.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3362,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3362,"Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI)",777.01.03.00.001,Subprefeitura Freguesia/Brasilândia,777,Despesa Regionalizável,1,Norte,3,FREGUESIA-BRASILANDIA,0,Supra-Distrital,1,2628,EMEI ampliada/ reformada/ requalificada,unida,"2,00",1982870.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3362,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3362,"Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI)",777.01.04.00.001,Subprefeitura Casa Verde/Cachoeirinha,777,Despesa Regionalizável,1,Norte,4,CASA VERDE-CACHOEIRINHA,0,Supra-Distrital,1,2628,EMEI ampliada/ reformada/ requalificada,unida,"2,00",2243813.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3362,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3362,"Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI)",777.01.07.00.001,Subprefeitura Vila Maria/Vila Guilherme,777,Despesa Regionalizável,1,Norte,7,VILA MARIA-VILA GUILHERME,0,Supra-Distrital,1,2628,EMEI ampliada/ reformada/ requalificada,unida,"5,00",4596859.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.03.10.00.001,Subprefeitura Butantã,777,Despesa Regionalizável,3,Oeste,10,BUTANTA,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.03.11.00.001,Subprefeitura Pinheiros,777,Despesa Regionalizável,3,Oeste,11,PINHEIROS,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.04.15.00.001,Subprefeitura Jabaquara,777,Despesa Regionalizável,4,Sul,15,JABAQUARA,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.04.16.00.001,Subprefeitura Cidade Ademar,777,Despesa Regionalizável,4,Sul,16,CIDADE ADEMAR,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.04.18.00.001,Subprefeitura M'Boi Mirim,777,Despesa Regionalizável,4,Sul,18,M BOI MIRIM,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",1000000.0,"0,00",0.0,1,0.0,0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",777.04.19.00.001,Subprefeitura Capela do Socorro,777,Despesa Regionalizável,4,Sul,19,CAPELA DO SOCORRO,0,Supra-Distrital,1,2627,CEI ampliado/ reformado/ requalificado,unida,"0,00",1000000.0,"0,00",0.0,1,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.01.01.00.001,Subprefeitura Perus/Anhanguera,777,Despesa Regionalizável,1,Norte,1,PERUS,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.01.06.00.001,Subprefeitura Jaçanã/Tremembé,777,Despesa Regionalizável,1,Norte,6,JACANA-TREMEMBE,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),777.01.07.00.001,Subprefeitura Vila Maria/Vila Guilherme,777,Despesa Regionalizável,1,Norte,7,VILA MARIA-VILA GUILHERME,0,Supra-Distrital,1,2676,Unidades escolares com obras concluídas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
