id,codigo orgao,descricao orgao,codigo unidade,descricao unidade,codigo da função,descricao da funcao,codigo subfuncao,descricao da subfuncao,codigo programa,descricao programa,codigo acao,descricao acao,codigo fonte,descricao fonte,' 2022',' 2023',' 2024',' 2025'
80_10_3011_2180,80,Fundação Paulistana de Educação Tecnologia e Cultura,10,Fundação Paulistana de Educação Tecnologia e Cultura,12,Educação,128,Formação de Recursos Humanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2180,"Capacitação, Formação e Aperfeiçoamento de Servidores",0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
80_10_3019_2416,80,Fundação Paulistana de Educação Tecnologia e Cultura,10,Fundação Paulistana de Educação Tecnologia e Cultura,12,Educação,363,Ensino Profissional,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2416,Qualificação Profissional e Empreendedora,0,Tesouro Municipal,4094891.0,4330911.0,4529188.0,4814747.0
80_10_3019_2881,80,Fundação Paulistana de Educação Tecnologia e Cultura,10,Fundação Paulistana de Educação Tecnologia e Cultura,12,Educação,363,Ensino Profissional,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2881,Operação e Manutenção de Unidade da Fundação Paulistana - FPETC,0,Tesouro Municipal,14488772.0,15319424.0,16020382.0,17029433.0
80_10_3019_2881,80,Fundação Paulistana de Educação Tecnologia e Cultura,10,Fundação Paulistana de Educação Tecnologia e Cultura,12,Educação,363,Ensino Profissional,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2881,Operação e Manutenção de Unidade da Fundação Paulistana - FPETC,2,Transferências Federais,5000.0,0.0,0.0,0.0
80_10_3019_2881,80,Fundação Paulistana de Educação Tecnologia e Cultura,10,Fundação Paulistana de Educação Tecnologia e Cultura,12,Educação,363,Ensino Profissional,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2881,Operação e Manutenção de Unidade da Fundação Paulistana - FPETC,6,Recursos Próprios da Administração Indireta,8700.0,9000.0,9300.0,9600.0
81_10_3024_2100,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,5178176.0,0.0,0.0,0.0
81_10_3011_2818,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",0,Tesouro Municipal,3000.0,0.0,0.0,0.0
81_10_3024_2171,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
81_10_3005_2412,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,2412,Campanha de Educação Ambiental,0,Tesouro Municipal,2000.0,0.0,0.0,0.0
81_10_3005_2413,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,2413,Ações de Coleta Seletiva em Prédios Públicos,0,Tesouro Municipal,2000.0,0.0,0.0,0.0
81_10_3005_2422,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,2422,Ações de Coleta Seletiva em Escolas,0,Tesouro Municipal,2000.0,0.0,0.0,0.0
81_10_3005_2423,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,2423,Ações de Programa de Manejo de Resíduos Orgânicos nas Escolas,0,Tesouro Municipal,2000.0,0.0,0.0,0.0
81_10_3005_2707,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,2707,Operação e Manutenção de Ecopontos,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
81_10_3005_6006,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,6006,Operação e Manutenção das Centrais de Triagem - Coleta Seletiva,0,Tesouro Municipal,5000.0,0.0,0.0,0.0
81_10_3005_6007,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,6007,Serviços de Limpeza Urbana - Varrição e Lavagem de Áreas Públicas,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
81_10_3005_6009,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,6009,"Coleta, Transporte, Tratamento e Dest. Final Resíduos Sólidos Inertes",0,Tesouro Municipal,1000.0,0.0,0.0,0.0
81_10_3005_6010,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,10,Autoridade Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,6010,Concessão dos Serviços Divisíveis de Limpeza Urbana em Regime Público,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
81_20_3005_6010,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,20,Fundo Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,6010,Concessão dos Serviços Divisíveis de Limpeza Urbana em Regime Público,0,Tesouro Municipal,628795199.0,1235449012.0,1247803502.0,1260281537.0
81_20_3005_6010,81,Autoridade Municipal de Limpeza Urbana/Fundo Municipal Limpeza Urbana,20,Fundo Municipal de Limpeza Urbana,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da Sustentabilidade Ambiental,6010,Concessão dos Serviços Divisíveis de Limpeza Urbana em Regime Público,8,Tesouro Municipal - Recursos Vinculados,235104643.0,237186850.0,243685678.0,250313887.0
83_10_3024_2100,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,56000886.0,58308490.0,60976462.0,64817093.0
83_10_3024_2100,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,9,Recursos Próprios da Empresa Dependente,11044547.0,17594551.0,18554754.0,19471704.0
83_10_3024_2171,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,122,Administração Geral,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,9,Recursos Próprios da Empresa Dependente,3101090.0,3287155.0,3484385.0,3693448.0
83_10_3024_2611,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,122,Administração Geral,3024,Suporte Administrativo,2611,Administração da Carteira Imobiliária,9,Recursos Próprios da Empresa Dependente,15486198.0,16415370.0,17400292.0,18444310.0
83_10_3011_2818,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",9,Recursos Próprios da Empresa Dependente,2215000.0,2347900.0,2488774.0,2638100.0
83_10_3002_3353,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,3353,"Ampliação, Reforma e Requalificação de Unidades Habitacionais",2,Transferências Federais,426504.0,0.0,0.0,0.0
83_10_3002_3353,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,3353,"Ampliação, Reforma e Requalificação de Unidades Habitacionais",9,Recursos Próprios da Empresa Dependente,2000.0,0.0,0.0,0.0
83_10_3002_3354,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
83_10_3002_3354,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,10,Alienação de Bens/Ativos,1000.0,42180738.0,45657705.0,49419817.0
83_10_3002_3356,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,3356,Regularização Fundiária,0,Tesouro Municipal,1000.0,6449174.0,6813427.0,7222233.0
83_10_3002_3356,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,3356,Regularização Fundiária,9,Recursos Próprios da Empresa Dependente,15859116.0,10361489.0,11005876.0,11666228.0
83_10_3002_3661,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,3661,Parceria Público Privada - Habitação,0,Tesouro Municipal,45001000.0,38550826.0,38186573.0,37777767.0
83_10_3002_3661,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,3661,Parceria Público Privada - Habitação,3,Transferências Estaduais,7825752.0,13695063.0,17607938.0,21520813.0
83_10_3002_4353,83,Companhia Metropolitana de Habitação de São Paulo,10,Companhia Metropolitana de Habitação de São Paulo,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,4353,Manutenção de Unidades Habitacionais,9,Recursos Próprios da Empresa Dependente,8041137.0,8523605.0,9035022.0,9577123.0
84_10_3011_1220,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,122,Administração Geral,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",1220,Desenvolvimento de Sistemas de Informação e Comunicação,0,Tesouro Municipal,1000.0,1597.0,1556.0,1556.0
84_10_3011_2818,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,122,Administração Geral,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",0,Tesouro Municipal,5430638.0,6118514.0,6231754.0,6626177.0
84_10_3011_2818,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,122,Administração Geral,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",2,Transferências Federais,100000.0,101073.0,104372.0,107969.0
84_10_3012_2421,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,122,Administração Geral,3012,"Participação, Transparência e Controle Social da Administração Pública",2421,Publicidade Institucional,0,Tesouro Municipal,500000.0,563332.0,573758.0,610073.0
84_10_3012_2430,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,122,Administração Geral,3012,"Participação, Transparência e Controle Social da Administração Pública",2430,Publicidade de Utilidade Pública,0,Tesouro Municipal,500000.0,563332.0,573758.0,610073.0
84_10_3024_2100,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,2173293535.0,2469421705.0,2511209380.0,2656759229.0
84_10_3024_4851,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,4851,Contraprestação de Parceria Público-Privada (PPP) - Geradores Urbanos,0,Tesouro Municipal,1000.0,1126.0,1147.0,1220.0
84_10_3024_2171,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,0,Tesouro Municipal,115000000.0,129566575.0,131964559.0,140316934.0
84_10_3024_2171,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,2,Transferências Federais,9001000.0,9097623.0,9394565.0,9718308.0
84_10_3011_2180,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,128,Formação de Recursos Humanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2180,"Capacitação, Formação e Aperfeiçoamento de Servidores",0,Tesouro Municipal,399000.0,449539.0,457860.0,486839.0
84_10_3011_2180,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,128,Formação de Recursos Humanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2180,"Capacitação, Formação e Aperfeiçoamento de Servidores",2,Transferências Federais,4001200.0,4044152.0,4176151.0,4320064.0
84_10_3011_2180,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,128,Formação de Recursos Humanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2180,"Capacitação, Formação e Aperfeiçoamento de Servidores",3,Transferências Estaduais,74000.0,33200.0,23204.0,18206.0
84_10_3012_2153,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,131,Comunicação Social,3012,"Participação, Transparência e Controle Social da Administração Pública",2153,Publicação de Editais e Outras Publicações Legais e de Interesse do Município,0,Tesouro Municipal,6710000.0,7559927.0,7699845.0,8187188.0
84_10_3003_9029,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,242,Assistência ao Portador de Deficiência,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9029,"Implantação do Centro Especializado em Reabilitação - CER III, na Travessa Lázaro Perono - Pirituba",0,Tesouro Municipal,2600000.0,0.0,0.0,0.0
84_10_3003_1525,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",1525,Construção e Implantação de Equipamentos de Atenção Básica e Especialidades,2,Transferências Federais,5000.0,5109.0,5109.0,5109.0
84_10_3003_1526,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",1526,"Ampliação, Reforma e Requalificação de Equipamentos de Atenção Básica e Especialidades",2,Transferências Federais,5000.0,5109.0,5109.0,5109.0
84_10_3003_2520,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",2520,"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia",0,Tesouro Municipal,3859864452.0,3784993954.0,3856271942.0,4100781130.0
84_10_3003_2520,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",2520,"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia",2,Transferências Federais,871014036.0,880364137.0,909098798.0,940426891.0
84_10_3003_2520,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",2520,"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia",3,Transferências Estaduais,17960800.0,8058194.0,5632035.0,4418955.0
84_10_3003_2520,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",2520,"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia",5,Outras Fontes,5000.0,587.0,569.0,546.0
84_10_3003_2520,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",2520,"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia",21,Transf. Fed.: Custeio COVID Fundo a Fundo - Serv. Púb. de Saúde,6000000.0,2653846.0,2081538.0,1556538.0
84_10_3003_2530,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",2530,"Administração de Material  Médico Hospitalar e Ambulatorial em Atenção Básica, Especialidades e Vigilância",0,Tesouro Municipal,105611000.0,118988309.0,121190514.0,128860971.0
84_10_3003_2530,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",2530,"Administração de Material  Médico Hospitalar e Ambulatorial em Atenção Básica, Especialidades e Vigilância",2,Transferências Federais,20000000.0,20214695.0,20874493.0,21593840.0
84_10_3003_9030,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9030,Construção de UBS no Jardim Bandeirantes,0,Tesouro Municipal,8000000.0,0.0,0.0,0.0
84_10_3003_9126,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9126,Implantacão de AME,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9135,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9135,Implantação de AMA - Rua Manoel Maia - Pq América,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9136,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9136,Implantação de AME - Cidade Dutra,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9246,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9246,Ampliação e requalificação da UBS Arrastão,0,Tesouro Municipal,500000.0,0.0,0.0,0.0
84_10_3003_9247,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9247,Ampliação e requalificação da UBS Jd Alfredo,0,Tesouro Municipal,500000.0,0.0,0.0,0.0
84_10_3003_9268,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9268,Política Pública para Doenças Raras,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9269,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9269,Política Pública para População Idosa,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9294,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9294,E1007 - Compra de Mobiliário e Equipamentos para UBS LAUZANE,0,Tesouro Municipal,50000.0,0.0,0.0,0.0
84_10_3003_9296,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9296,E1009 - Execução de Projetos Visando o Combate das Desigualdades Raciais na Saúde,0,Tesouro Municipal,150000.0,0.0,0.0,0.0
84_10_3003_9297,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9297,"E1010 - Manutenção do Prédio, Telhado e Piso do AE Tucuruvi - Prof. Armando de Aguiar Pupo",0,Tesouro Municipal,300000.0,0.0,0.0,0.0
84_10_3003_9299,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9299,"E1012 - Aquisição de Equipamentos e Insumos para Realização de Oficinas no Centro de Convivência e Cooperativa - CECCO Pe. Manoel da Nobrega, Rua Irmão Nicolau da Fonseca, 33, Cohab I, Arthur Alvim.",0,Tesouro Municipal,50000.0,0.0,0.0,0.0
84_10_3003_9302,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9302,E1015 - Compra de Equipamentos do AE Tucuruvi - Prof. Armando de Aguiar Pupo,0,Tesouro Municipal,200000.0,0.0,0.0,0.0
84_10_3003_9310,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9310,E1640 - UBS Jd. Antártica,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9311,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9311,E1641 - UPA Jd. Peri,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9312,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9312,E1642 - UBS Jd. Brasília,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9313,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9313,E1643 - UPA Vila Maria Baixa,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9314,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9314,E1644 - UPA Santana,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9315,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9315,E1645 - UPA 21 de Junho,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9319,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9319,E120 - Instalação de Espaço Kids em todas as Unidades Básicas de Saúde do Município de São Paulo,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9320,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9320,E129 - Atendimento Odontológico e Fornecimento de Próteses Dentárias,0,Tesouro Municipal,500000.0,0.0,0.0,0.0
84_10_3003_9321,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9321,"E140 - Reforma, Locação de Imóvel, Construção e Aquisição de Equipamentos para as Unidades de Saúde da Supervisão Técnica de Saúde da Vila Mariana/Jabaquara.",0,Tesouro Municipal,1000.0,0.0,0.0,0.0
84_10_3003_9325,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9325,"E601 - Reforma da UBS Vila Heloísa, localizada na rua Aíres Quaresma, 11 - Vila Cleonice, CEP 03286-095",0,Tesouro Municipal,150000.0,0.0,0.0,0.0
84_10_3003_9326,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9326,"E602 - Reforma da AMA Especialidade Jardim Guairaca localizado a Rua Erva Imperial, 501 - Jardim Guairaca, CEP 03243-040.",0,Tesouro Municipal,200000.0,0.0,0.0,0.0
84_10_3003_9327,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9327,"E603 - Ampliação e Reforma da UBS / AMA Integrada V. Carrão localizada à rua Dr. Jaci Barbosa, 280 - Vila Carrão, CEP 03447-000",0,Tesouro Municipal,300000.0,0.0,0.0,0.0
84_10_3003_9328,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9328,"E604 - Aquisição de Mobiliário para a UBS V. Antonieta, localizada na Rua Cel. João de Oliveira Melo, 440 - Vila Antonieta, CEP 03474-020",0,Tesouro Municipal,200000.0,0.0,0.0,0.0
84_10_3003_9329,84,Fundo Municipal de Saúde,10,Fundo Municipal de Saúde,10,Saúde,301,Atenção Básica,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9329,"E605 - Aquisição de Mobiliário para a UBS São Lucas, localizada na rua Dr. Nogueira de Noronha, 322, Parque São Lucas, CEP 03239-080.",0,Tesouro Municipal,150000.0,0.0,0.0,0.0
